"id","word","frequency","score"
4085,GAVOT,1,10.0
4086,GAWCY,0,10.0
4087,GAWDS,4,9.4
4088,GAWKS,8,9.1
4090,GAWPS,0,10.0
4091,GAWSY,0,10.0
4092,GAYAL,0,10.0
4094,GAYLY,6,9.2
4096,GAZAR,5,9.3
4100,GAZON,0,10.0
4102,GEALS,0,10.0
4103,GEANS,0,10.0
4104,GEARE,0,10.0
4106,GEATS,15,8.7
4107,GEBUR,0,10.0
4109,GECKS,0,10.0
4112,GEEPS,1,10.0
4114,GEEST,4,9.4
4116,GEITS,0,10.0
4117,GELDS,1,10.0
4119,GELID,3,9.6
4120,GELLY,5,9.3
4122,GEMEL,2,9.7
4124,GEMMY,7,9.1
4125,GEMOT,0,10.0
4126,GENAL,0,10.0
4127,GENAS,1,10.0
4130,GENIC,2,9.7
4133,GENIP,0,10.0
4138,GENRO,0,10.0
4140,GENTY,2,9.7
4141,GENUA,12,8.8
4144,GEOID,1,10.0
4145,GERAH,0,10.0
4146,GERBE,10,8.9
4147,GERES,0,10.0
4148,GERLE,0,10.0
4151,GERNE,11,8.9
4152,GESSE,7,9.1
4153,GESSO,8,9.1
4155,GESTS,3,9.6
4156,GETAS,6,9.2
4158,GEUMS,0,10.0
4159,GEYAN,0,10.0
4161,GHAST,14,8.7
4163,GHAUT,1,10.0
4165,GHEES,2,9.7
4166,GHEST,1,10.0
4169,GHYLL,0,10.0
4171,GIBED,1,10.0
4172,GIBEL,0,10.0
4173,GIBER,1,10.0
4175,GIBLI,0,10.0
4179,GIGAS,15,8.7
4180,GIGHE,0,10.0
4181,GIGOT,12,8.8
4182,GIGUE,1,10.0
4183,GILAS,0,10.0
4184,GILDS,10,8.9
4185,GILET,7,9.1
4188,GILPY,0,10.0
4189,GILTS,7,9.1
4190,GIMEL,11,8.9
4195,GINGS,0,10.0
4196,GINKS,12,8.8
4199,GIPON,0,10.0
4201,GIPPY,13,8.8
4203,GIRDS,5,9.3
4206,GIRNS,0,10.0
4208,GIROS,6,9.2
4209,GIRRS,0,10.0
4210,GIRSH,4,9.4
4212,GIRTS,4,9.4
4214,GISMS,0,10.0
4215,GISTS,0,10.0
4216,GITES,1,10.0
4217,GIUST,0,10.0
4218,GIVED,19,8.5
4225,GLADS,5,9.3
4227,GLAIK,0,10.0
4228,GLAIR,7,9.1
4229,GLAMS,3,9.6
4233,GLARY,9,9.0
4235,GLAUM,0,10.0
4236,GLAUR,0,10.0
4238,GLAZY,4,9.4
4241,GLEBA,10,8.9
4243,GLEBY,0,10.0
4244,GLEDE,4,9.4
4245,GLEDS,0,10.0
4246,GLEED,7,9.1
4247,GLEEK,19,8.5
4248,GLEES,2,9.7
4249,GLEET,4,9.4
4250,GLEIS,3,9.6
4252,GLENT,0,10.0
4253,GLEYS,0,10.0
4255,GLIAS,0,10.0
4256,GLIBS,1,10.0
4258,GLIFF,0,10.0
4259,GLIFT,0,10.0
4260,GLIKE,1,10.0
4261,GLIME,0,10.0
4262,GLIMS,7,9.1
4264,GLISK,0,10.0
4265,GLITS,0,10.0
4267,GLOAM,1,10.0
4270,GLOBI,0,10.0
4272,GLOBY,0,10.0
4273,GLODE,0,10.0
4274,GLOGG,13,8.8
4275,GLOMS,7,9.1
4278,GLOPS,6,9.2
4281,GLOST,0,10.0
4282,GLOUT,0,10.0
4285,GLOZE,2,9.7
4287,GLUER,0,10.0
4290,GLUGS,18,8.6
4291,GLUME,2,9.7
4292,GLUMS,6,9.2
4293,GLUON,17,8.6
4295,GLUTS,9,9.0
4297,GNARL,10,8.9
4298,GNARR,8,9.1
4299,GNARS,0,10.0
4302,GNAWN,1,10.0
4305,GNOWS,0,10.0
4306,GOADS,19,8.5
4307,GOAFS,0,10.0
4309,GOARY,0,10.0
4312,GOBAN,5,9.3
4313,GOBBI,13,8.8
4314,GOBBO,12,8.8
4316,GOBOS,3,9.6
4319,GODSO,2,9.7
4320,GOELS,0,10.0
4322,GOETY,2,9.7
4324,GOFFS,5,9.3
4325,GOGGA,3,9.6
4326,GOGOS,3,9.6
4327,GOIER,0,10.0
4332,GOLES,1,10.0
4335,GOLPE,5,9.3
4336,GOLPS,0,10.0
4337,GOMBO,15,8.7
4339,GOMPA,4,9.4
4341,GONEF,0,10.0
4344,GONIA,0,10.0
4345,GONIF,9,9.0
4346,GONKS,5,9.3
4348,GONOF,0,10.0
4349,GONYS,0,10.0
4357,GOOGS,7,9.1
4359,GOOKY,5,9.3
4360,GOOLD,4,9.4
4361,GOOLS,0,10.0
4362,GOOLY,9,9.0
4365,GOOPS,4,9.4
4367,GOORS,0,10.0
4368,GOORY,0,10.0
4370,GOOSY,14,8.7
4371,GOPAK,2,9.7
4372,GOPIK,0,10.0
4374,GORAS,12,8.8
4376,GORES,10,8.9
4378,GORIS,7,9.1
4379,GORMS,0,10.0
4380,GORMY,1,10.0
4381,GORPS,0,10.0
4383,GORSY,0,10.0
4384,GOSHT,6,9.2
4389,GOUKS,0,10.0
4390,GOURA,2,9.7
4392,GOUTS,9,9.0
4395,GOWDS,0,10.0
4396,GOWFS,0,10.0
4397,GOWKS,0,10.0
4398,GOWLS,0,10.0
4400,GOXES,0,10.0
4402,GRAAL,12,8.8
4411,GRAIP,0,10.0
4413,GRAME,1,10.0
4422,GRAPY,2,9.7
4427,GRAVS,1,10.0
4433,GRECE,3,9.6
4437,GREES,3,9.6
4439,GREGE,0,10.0
4440,GREGO,10,8.9
4441,GREIN,2,9.7
4442,GRENS,0,10.0
4443,GRENZ,0,10.0
4444,GRESE,11,8.9
4446,GREWS,0,10.0
4449,GRIDE,1,10.0
4454,GRIGS,0,10.0
4455,GRIKE,0,10.0
4464,GRIPT,0,10.0
4465,GRIPY,0,10.0
4468,GRISY,0,10.0
4469,GRITH,4,9.4
4471,GRIZE,2,9.7
4475,GROGS,16,8.7
4477,GROKS,0,10.0
4478,GROMA,3,9.6
4479,GRONE,0,10.0
4480,GROOF,0,10.0
4483,GROSS,6,9.2
4485,GROTS,3,9.6
4486,GROUF,0,10.0
4494,GRUED,0,10.0
4496,GRUES,1,10.0
4497,GRUFE,0,10.0
4499,GRUME,0,10.0
4503,GRYDE,0,10.0
4504,GRYKE,2,9.7
4505,GRYPE,0,10.0
4506,GRYPT,0,10.0
4507,GUACO,0,10.0
4508,GUANA,6,9.2
4510,GUANS,3,9.6
4512,GUARS,3,9.6
4514,GUCKS,0,10.0
4515,GUCKY,8,9.1
4516,GUDES,0,10.0
4519,GUFFS,2,9.7
4520,GUGAS,0,10.0
4522,GUIDS,0,10.0
4526,GUIMP,0,10.0
4527,GUIRO,7,9.1
4530,GULAR,3,9.6
4531,GULAS,3,9.6
4533,GULES,9,9.0
4535,GULFY,0,10.0
4538,GULPH,3,9.6
4540,GULPY,1,10.0
4542,GUMMA,16,8.7
4544,GUMPS,10,8.9
4547,GUNGY,4,9.4
4548,GUNKS,3,9.6
4549,GUNKY,14,8.7
4552,GURGE,1,10.0
4554,GURLY,1,10.0
4555,GURNS,1,10.0
4556,GURRY,5,9.3
4557,GURSH,0,10.0
4560,GUSLA,0,10.0
4561,GUSLE,3,9.6
4562,GUSLI,7,9.1
4570,GUYED,2,9.7
4571,GUYLE,0,10.0
4572,GUYOT,12,8.8
4573,GUYSE,0,10.0
4575,GYALS,0,10.0
4576,GYBED,2,9.7
4577,GYBES,0,10.0
4578,GYELD,0,10.0
4579,GYMPS,0,10.0
4580,GYNAE,12,8.8
4581,GYNIE,19,8.5
4582,GYNNY,0,10.0
4587,GYRAL,1,10.0
4588,GYRED,0,10.0
4589,GYRES,16,8.7
4590,GYRON,3,9.6
4593,GYTES,0,10.0
4594,GYVED,0,10.0
4595,GYVES,8,9.1
4596,HAAFS,0,10.0
4597,HAARS,10,8.9
4599,HABLE,11,8.9
4600,HABUS,3,9.6
4601,HACEK,0,10.0
4603,HADAL,0,10.0
4604,HADED,1,10.0
4608,HAEMS,0,10.0
4609,HAETS,0,10.0
4610,HAFFS,0,10.0
4612,HAFTS,0,10.0
4613,HAGGS,2,9.7
4614,HAHAS,1,10.0
4615,HAICK,0,10.0
4616,HAIKA,1,10.0
4617,HAIKS,0,10.0
4620,HAILY,2,9.7
4622,HAINT,16,8.7
4625,HAITH,0,10.0
4626,HAJES,1,10.0
4630,HAKAS,0,10.0
4631,HAKEA,1,10.0
4632,HAKES,2,9.7
4634,HAKUS,1,10.0
4637,HALER,8,9.1
4641,HALID,3,9.6
4644,HALMA,3,9.6
4645,HALMS,4,9.4
4648,HALSE,11,8.9
4653,HAMBA,4,9.4
4655,HAMES,17,8.6
4658,HANAP,2,9.7
4660,HANCH,0,10.0
4663,HANGI,10,8.9
4669,HANTS,19,8.5
4671,HAOMA,1,10.0
4672,HAPAX,1,10.0
4675,HAPUS,5,9.3
4679,HARED,10,8.9
4682,HARIM,11,8.9
4684,HARLS,4,9.4
4686,HARNS,1,10.0
4687,HAROS,5,9.3
4693,HASHY,1,10.0
4694,HASKS,0,10.0
4695,HASPS,19,8.5
4704,HAUDS,0,10.0
4705,HAUFS,1,10.0
4706,HAUGH,5,9.3
4707,HAULD,2,9.7
4708,HAULM,0,10.0
4710,HAULT,9,9.0
4720,HAWMS,0,10.0
4721,HAWSE,2,9.7
4722,HAYED,1,10.0
4723,HAYER,3,9.6
4724,HAYEY,0,10.0
4725,HAYLE,6,9.2
4726,HAZAN,13,8.8
4729,HAZER,4,9.4
4733,HEALD,12,8.8
4735,HEAME,2,9.7
4737,HEAPY,1,10.0
4739,HEARE,3,9.6
4742,HEAST,1,10.0
4747,HEBEN,7,9.1
4748,HEBES,11,8.9
4751,HEDER,13,8.8
4753,HEDGY,0,10.0
4755,HEEDY,0,10.0
4757,HEEZE,0,10.0
4758,HEFTE,0,10.0
4759,HEFTS,2,9.7
4761,HEIDS,5,9.3
4763,HEILS,2,9.7
4766,HEJAB,2,9.7
4767,HEJRA,0,10.0
4768,HELED,1,10.0
4769,HELES,0,10.0
4770,HELIO,17,8.6
4776,HELOT,12,8.8
4778,HELVE,1,10.0
4779,HEMAL,0,10.0
4780,HEMES,1,10.0
4781,HEMIC,0,10.0
4782,HEMIN,5,9.3
4783,HEMPS,0,10.0
4784,HEMPY,0,10.0
4786,HENDS,3,9.6
4791,HENTS,0,10.0
4792,HEPAR,1,10.0
4797,HERLS,0,10.0
4799,HERMS,6,9.2
4800,HERNS,1,10.0
4805,HERSE,7,9.1
4807,HERYE,0,10.0
4808,HESPS,0,10.0
4809,HESTS,2,9.7
4810,HETES,0,10.0
4811,HETHS,1,10.0
4812,HEUCH,0,10.0
4813,HEUGH,2,9.7
4814,HEVEA,1,10.0
4816,HEWER,12,8.8
4817,HEWGH,3,9.6
4818,HEXAD,0,10.0
4822,HEXYL,4,9.4
4823,HEYED,2,9.7
4824,HIANT,0,10.0
4829,HIEMS,0,10.0
4837,HIKOI,0,10.0
4839,HILCH,0,10.0
4840,HILLO,13,8.8
4845,HILUS,0,10.0
4847,HINAU,0,10.0
4850,HINGS,14,8.7
4854,HIOIS,0,10.0
4855,HIPLY,1,10.0
4859,HIREE,0,10.0
4860,HIRER,10,8.9
4863,HISTS,0,10.0
4865,HITHE,1,10.0
4866,HIVED,7,9.1
4867,HIVER,3,9.6
4869,HIZEN,17,8.6
4870,HOAED,0,10.0
4873,HOARS,3,9.6
4875,HOAST,0,10.0
4880,HODAD,3,9.6
4882,HOERS,1,10.0
4884,HOGEN,13,8.8
4885,HOGGS,9,9.0
4886,HOGHS,0,10.0
4887,HOHED,0,10.0
4888,HOICK,5,9.3
4889,HOIKS,2,9.7
4890,HOING,14,8.7
4891,HOISE,2,9.7
4893,HOKED,0,10.0
4894,HOKES,4,9.4
4896,HOKIS,0,10.0
4897,HOKKU,0,10.0
4903,HOLKS,0,10.0
4910,HOMAS,0,10.0
4920,HONDS,0,10.0
4922,HONER,10,8.9
4925,HONGI,2,9.7
4935,HOOKA,9,9.0
4938,HOOLY,3,9.6
4939,HOONS,6,9.2
4941,HOORD,0,10.0
4942,HOOSH,10,8.9
4945,HOOVE,6,9.2
4947,HOPER,8,9.1
4950,HORAH,9,9.0
4951,HORAL,1,10.0
4954,HORIS,4,9.4
4955,HORME,0,10.0
4962,HOSEL,7,9.1
4963,HOSEN,11,8.9
4966,HOSEY,12,8.8
4967,HOSTA,3,9.6
4971,HOTEN,11,8.9
4974,HOUFF,0,10.0
4975,HOUFS,1,10.0
4978,HOURI,4,9.4
4981,HOUTS,2,9.7
4982,HOVEA,0,10.0
4983,HOVED,4,9.4
4985,HOVEN,10,8.9
4987,HOVES,0,10.0
4988,HOWBE,0,10.0
4991,HOWFF,0,10.0
4992,HOWFS,0,10.0
4993,HOWKS,0,10.0
4995,HOWRE,12,8.8
4996,HOWSO,1,10.0
4997,HOXED,0,10.0
4998,HOXES,0,10.0
4999,HOYAS,14,8.7
5000,HOYED,4,9.4
5003,HUCKS,5,9.3
5004,HUDNA,1,10.0
5005,HUDUD,0,10.0
5006,HUERS,0,10.0
5011,HUHUS,0,10.0
5012,HUIAS,0,10.0
5013,HULAS,4,9.4
5014,HULES,12,8.8
5016,HULKY,7,9.1
5021,HUMAS,2,9.7
5022,HUMFS,0,10.0
5023,HUMIC,2,9.7
5034,HURDS,0,10.0
5041,HUSHY,0,10.0
5044,HUSOS,0,10.0
5047,HUTIA,14,8.7
5048,HUZZA,8,9.1
5049,HUZZY,2,9.7
5050,HWYLS,0,10.0
5054,HYENS,0,10.0
5055,HYING,2,9.7
5056,HYKES,0,10.0
5058,HYLEG,0,10.0
5059,HYLES,0,10.0
5060,HYLIC,0,10.0
5068,HYPHA,1,10.0
5071,HYSON,0,10.0
5072,HYTHE,19,8.5
5073,IAMBI,0,10.0
5074,IAMBS,2,9.7
5075,ICERS,16,8.7
5076,ICHED,0,10.0
5077,ICHES,3,9.6
5078,ICHOR,8,9.1
5079,ICIER,8,9.1
5080,ICILY,15,8.7
5082,ICKER,1,10.0
5083,ICKLE,18,8.6
5085,ICTAL,1,10.0
5086,ICTIC,0,10.0
5087,ICTUS,4,9.4
5088,IDANT,0,10.0
5091,IDEES,1,10.0
5095,IDLED,18,8.6
5098,IDOLA,0,10.0
5101,IDYLS,0,10.0
5103,IGAPO,0,10.0
5104,IGGED,0,10.0
5106,IGLUS,0,10.0
5107,IHRAM,2,9.7
5108,IKANS,0,10.0
5109,IKATS,0,10.0
5110,IKONS,1,10.0
5111,ILEAC,0,10.0
5112,ILEAL,4,9.4
5114,ILEUS,14,8.7
5117,ILIAL,0,10.0
5120,ILLTH,0,10.0
5125,IMAUM,0,10.0
5126,IMBAR,0,10.0
5127,IMBED,14,8.7
5129,IMIDE,0,10.0
5130,IMIDO,0,10.0
5131,IMIDS,0,10.0
5132,IMINE,3,9.6
5133,IMINO,0,10.0
5134,IMMEW,0,10.0
5135,IMMIT,0,10.0
5136,IMMIX,0,10.0
5137,IMPED,1,10.0
5139,IMPIS,3,9.6
5141,IMPOT,0,10.0
5142,IMSHI,16,8.7
5143,IMSHY,0,10.0
5145,INAPT,10,8.9
5146,INARM,1,10.0
5147,INBYE,0,10.0
5148,INCLE,0,10.0
5149,INCOG,3,9.6
5151,INCUS,9,9.0
5152,INCUT,0,10.0
5153,INDEW,0,10.0
5156,INDOL,0,10.0
5157,INDOW,0,10.0
5159,INDUE,0,10.0
5161,INERM,1,10.0
5164,INFIX,2,9.7
5165,INFOS,6,9.2
5167,INGAN,0,10.0
5170,INION,1,10.0
5172,INKER,12,8.8
5173,INKLE,2,9.7
5176,INNED,5,9.3
5178,INORB,0,10.0
5180,INRUN,0,10.0
5184,INTIL,3,9.6
5185,INTIS,1,10.0
5188,INULA,0,10.0
5189,INURE,9,9.0
5190,INURN,2,9.7
5191,INUST,1,10.0
5192,INVAR,0,10.0
5193,INWIT,0,10.0
5194,IODIC,0,10.0
5195,IODID,0,10.0
5196,IODIN,0,10.0
5198,IOTAS,1,10.0
5200,IRADE,0,10.0
5202,IRIDS,0,10.0
5203,IRING,4,9.4
5205,IROKO,6,9.2
5206,IRONE,2,9.7
5209,ISBAS,0,10.0
5210,ISHES,4,9.4
5211,ISLED,1,10.0
5217,ISTLE,2,9.7
5220,ITHER,10,8.9
5221,IVIED,7,9.1
5224,IXIAS,0,10.0
5225,IXORA,0,10.0
5226,IXTLE,0,10.0
5227,IZARD,1,10.0
5228,IZARS,0,10.0
5230,JAAPS,0,10.0
5231,JABOT,8,9.1
5232,JACAL,1,10.0
5237,JAFAS,0,10.0
5238,JAGAS,0,10.0
5240,JAGGS,0,10.0
5241,JAGGY,9,9.0
5243,JAGRA,0,10.0
5247,JALAP,0,10.0
5248,JALOP,1,10.0
5251,JAMBS,6,9.2
5258,JANTY,0,10.0
5260,JAPED,4,9.4
5261,JAPER,2,9.7
5263,JARKS,1,10.0
5264,JARLS,1,10.0
5265,JARPS,0,10.0
5266,JARTA,0,10.0
5267,JARUL,0,10.0
5268,JASEY,0,10.0
5269,JASPE,0,10.0
5270,JASPS,0,10.0
5271,JATOS,0,10.0
5272,JAUKS,0,10.0
5274,JAUPS,0,10.0
5275,JAVAS,2,9.7
5276,JAVEL,13,8.8
5279,JAXIE,0,10.0
5282,JEATS,0,10.0
5284,JEDIS,18,8.6
5285,JEELS,0,10.0
5286,JEELY,2,9.7
5289,JEFES,8,9.1
5292,JEHUS,0,10.0
5293,JELAB,0,10.0
5295,JELLS,0,10.0
5297,JEMBE,1,10.0
5300,JERID,0,10.0
5307,JETES,3,9.6
5308,JETON,6,9.2
5311,JEWED,8,9.1
5313,JEWIE,3,9.6
5314,JHALA,1,10.0
5315,JIAOS,0,10.0
5316,JIBBS,0,10.0
5318,JIBER,0,10.0
5320,JIFFS,7,9.1
5323,JIGOT,0,10.0
5326,JILTS,11,8.9
5328,JIMPY,0,10.0
5331,JINNE,0,10.0
5334,JIRDS,3,9.6
5335,JIRGA,14,8.7
5336,JIRRE,0,10.0
5337,JISMS,0,10.0
5338,JIVED,14,8.7
5339,JIVER,8,9.1
5341,JIVEY,8,9.1
5342,JNANA,4,9.4
5343,JOBED,0,10.0
5344,JOBES,2,9.7
5347,JODEL,12,8.8
5357,JOKOL,0,10.0
5358,JOLED,0,10.0
5359,JOLES,2,9.7
5360,JOLLS,0,10.0
5363,JOLTY,1,10.0
5365,JOMOS,0,10.0
5367,JONGS,2,9.7
5369,JOOKS,0,10.0
5370,JORAM,12,8.8
5371,JORUM,4,9.4
5372,JOTAS,3,9.6
5374,JOTUN,1,10.0
5375,JOUAL,1,10.0
5376,JOUGS,0,10.0
5377,JOUKS,0,10.0
5381,JOWAR,7,9.1
5382,JOWED,0,10.0
5385,JOYED,9,9.0
5386,JUBAS,1,10.0
5387,JUBES,5,9.3
5388,JUCOS,0,10.0
5391,JUDOS,0,10.0
5392,JUGAL,15,8.7
5393,JUGUM,0,10.0
5396,JUJUS,1,10.0
5397,JUKED,15,8.7
5399,JUKUS,0,10.0
5401,JUMAR,1,10.0
5403,JUMBY,8,9.1
5411,JUPES,0,10.0
5412,JUPON,1,10.0
5413,JURAL,2,9.7
5414,JURAT,2,9.7
5417,JUSTS,18,8.6
5418,JUTES,13,8.8
5419,JUTTY,7,9.1
5420,JUVES,0,10.0
5421,KAAMA,0,10.0
5423,KABAR,9,9.0
5425,KACHA,6,9.2
5426,KADES,0,10.0
5427,KADIS,3,9.6
5429,KAGOS,0,10.0
5430,KAGUS,2,9.7
5431,KAHAL,2,9.7
5432,KAIAK,0,10.0
5433,KAIDS,0,10.0
5434,KAIES,0,10.0
5435,KAIFS,2,9.7
5436,KAIKA,1,10.0
5437,KAIKS,0,10.0
5438,KAILS,0,10.0
5439,KAIMS,0,10.0
5440,KAING,0,10.0
5441,KAINS,17,8.6
5442,KAKAS,7,9.1
5443,KAKIS,3,9.6
5445,KALES,3,9.6
5447,KALIS,9,9.0
5450,KAMES,0,10.0
5451,KAMIK,12,8.8
5452,KAMIS,1,10.0
5453,KAMME,1,10.0
5455,KANAS,0,10.0
5457,KANEH,0,10.0
5462,KANTS,0,10.0
5463,KANZU,1,10.0
5464,KAONS,0,10.0
5465,KAPAS,3,9.6
5466,KAPHS,0,10.0
5472,KARKS,1,10.0
5474,KARNS,12,8.8
5477,KARST,14,8.7
5478,KARSY,3,9.6
5480,KARZY,4,9.4
5482,KASME,0,10.0
5483,KATAS,12,8.8
5484,KATIS,0,10.0
5486,KAUGH,0,10.0
5487,KAURI,7,9.1
5488,KAURU,0,10.0
5489,KAURY,0,10.0
5490,KAVAS,1,10.0
5491,KAWAS,0,10.0
5492,KAWAU,0,10.0
5493,KAWED,0,10.0
5495,KAYLE,16,8.7
5496,KAYOS,8,9.1
5497,KAZIS,6,9.2
5499,KBARS,0,10.0
5501,KEBAR,1,10.0
5502,KEBOB,10,8.9
5504,KEDGE,10,8.9
5505,KEDGY,0,10.0
5507,KEEFS,0,10.0
5510,KEENO,17,8.6
5511,KEENS,8,9.1
5513,KEETS,4,9.4
5514,KEEVE,5,9.3
5516,KEHUA,0,10.0
5517,KEIRS,0,10.0
5518,KELEP,0,10.0
5519,KELIM,0,10.0
5522,KELPS,1,10.0
5523,KELPY,5,9.3
5524,KELTS,0,10.0
5526,KEMBO,0,10.0
5527,KEMBS,0,10.0
5528,KEMPS,15,8.7
5529,KEMPT,17,8.6
5530,KEMPY,0,10.0
5531,KENAF,0,10.0
5532,KENCH,7,9.1
5534,KENOS,0,10.0
5537,KEPIS,5,9.3
5538,KERBS,9,9.0
5539,KEREL,4,9.4
5540,KERFS,1,10.0
5541,KERKY,0,10.0
5543,KERNE,0,10.0
5545,KEROS,1,10.0
5547,KERVE,0,10.0
5549,KESTS,0,10.0
5550,KETAS,1,10.0
5552,KETOL,2,9.7
5553,KEVEL,0,10.0
5554,KEVIL,0,10.0
5555,KEXES,0,10.0
5558,KHAFS,0,10.0
5561,KHAPH,0,10.0
5562,KHATS,0,10.0
5565,KHEDA,6,9.2
5566,KHETH,0,10.0
5567,KHETS,0,10.0
5568,KHOJA,11,8.9
5569,KHORS,0,10.0
5570,KHOUM,0,10.0
5571,KHUDS,0,10.0
5572,KIAAT,0,10.0
5574,KIBBE,8,9.1
5575,KIBBI,0,10.0
5576,KIBEI,1,10.0
5577,KIBES,0,10.0
5578,KIBLA,1,10.0
5583,KIDEL,0,10.0
5584,KIDGE,0,10.0
5585,KIEFS,0,10.0
5586,KIERS,3,9.6
5587,KIEVE,0,10.0
5588,KIGHT,0,10.0
5590,KIKOI,1,10.0
5592,KILIM,13,8.8
5596,KILPS,0,10.0
5598,KILTY,2,9.7
5600,KINAS,1,10.0
5603,KINDY,11,8.9
5604,KINES,10,8.9
5606,KININ,1,10.0
5609,KINOS,3,9.6
5610,KIORE,0,10.0
5612,KIPES,0,10.0
5613,KIPPA,7,9.1
5616,KIRKS,13,8.8
5617,KIRNS,0,10.0
5618,KIRRI,1,10.0
5621,KISTS,0,10.0
5622,KITED,13,8.8
5623,KITER,3,9.6
5625,KITHE,1,10.0
5626,KITHS,1,10.0
5628,KIVAS,17,8.6
5631,KLAPS,4,9.4
5632,KLETT,14,8.7
5636,KLONG,10,8.9
5637,KLOOF,10,8.9
5641,KNAGS,0,10.0
5642,KNAPS,0,10.0
5643,KNARL,0,10.0
5644,KNARS,0,10.0
5645,KNAUR,1,10.0
5647,KNAWE,0,10.0
5657,KNIVE,6,9.2
5661,KNOPS,13,8.8
5662,KNOSP,0,10.0
5664,KNOUT,11,8.9
5665,KNOWE,16,8.7
5668,KNUBS,0,10.0
5669,KNURL,0,10.0
5670,KNURR,0,10.0
5671,KNURS,0,10.0
5672,KNUTS,2,9.7
5674,KOANS,3,9.6
5675,KOAPS,0,10.0
5677,KOBOS,0,10.0
5678,KOELS,3,9.6
5679,KOFFS,0,10.0
5681,KOHAS,0,10.0
5682,KOHLS,8,9.1
5683,KOINE,0,10.0
5684,KOJIS,0,10.0
5686,KOKRA,0,10.0
5687,KOKUM,13,8.8
5688,KOLAS,3,9.6
5689,KOLOS,6,9.2
5690,KOMBU,18,8.6
5691,KONBU,14,8.7
5693,KONKS,0,10.0
5698,KOPHS,0,10.0
5699,KOPJE,5,9.3
5700,KOPPA,2,9.7
5701,KORAI,4,9.4
5702,KORAS,0,10.0
5703,KORAT,16,8.7
5704,KORES,0,10.0
5706,KORUN,1,10.0
5707,KORUS,1,10.0
5708,KOSES,0,10.0
5709,KOTCH,14,8.7
5710,KOTOS,5,9.3
5711,KOTOW,4,9.4
5712,KOURA,17,8.6
5716,KRAIT,16,8.7
5718,KRANS,12,8.8
5721,KREEP,0,10.0
5722,KRENG,2,9.7
5728,KRUBI,0,10.0
5729,KSARS,0,10.0
5731,KUDUS,4,9.4
5733,KUFIS,1,10.0
5735,KUIAS,0,10.0
5736,KUKRI,16,8.7
5737,KUKUS,1,10.0
5739,KULAN,12,8.8
5740,KULAS,11,8.9
5742,KUMYS,0,10.0
5743,KURIS,1,10.0
5746,KURUS,11,8.9
5747,KUSSO,0,10.0
5748,KUTAS,3,9.6
5750,KUTIS,0,10.0
5751,KUTUS,0,10.0
5752,KUZUS,0,10.0
5754,KVELL,7,9.1
5755,KWELA,1,10.0
5756,KYACK,0,10.0
5757,KYAKS,0,10.0
5758,KYANG,7,9.1
5759,KYARS,0,10.0
5761,KYBOS,0,10.0
5762,KYDST,0,10.0
5765,KYLIN,5,9.3
5766,KYLIX,0,10.0
5767,KYLOE,0,10.0
5768,KYNDE,0,10.0
5769,KYNDS,0,10.0
5770,KYPES,0,10.0
5772,KYTES,0,10.0
5773,KYTHE,0,10.0
5774,LAARI,0,10.0
5775,LABDA,4,9.4
5778,LABIS,1,10.0
5780,LABRA,1,10.0
5782,LACER,13,8.8
5784,LACET,0,10.0
5787,LADED,5,9.3
5789,LADER,2,9.7
5792,LAERS,1,10.0
5793,LAEVO,0,10.0
5794,LAGAN,16,8.7
5797,LAICH,0,10.0
5798,LAICS,0,10.0
5799,LAIDS,1,10.0
5800,LAIGH,0,10.0
5802,LAIKS,4,9.4
5808,LAKED,3,9.6
5813,LAKSA,14,8.7
5814,LALDY,7,9.1
5815,LALLS,0,10.0
5826,LANAS,2,9.7
5828,LANCH,5,9.3
5829,LANDE,1,10.0
5832,LANKS,1,10.0
5834,LANTS,1,10.0
5838,LAPJE,0,10.0
5841,LARDS,5,9.3
5843,LAREE,2,9.7
5844,LARES,19,8.5
5849,LARKY,8,9.1
5850,LARNS,0,10.0
5851,LARUM,8,9.1
5853,LASED,3,9.6
5855,LASES,1,10.0
5858,LASSU,7,9.1
5860,LATAH,3,9.6
5863,LATEN,10,8.9
5868,LATHS,7,9.1
5869,LATHY,0,10.0
5872,LAUAN,1,10.0
5873,LAUCH,14,8.7
5875,LAUFS,0,10.0
5877,LAUND,3,9.6
5880,LAVED,3,9.6
5882,LAVES,3,9.6
5883,LAVRA,6,9.2
5884,LAWED,3,9.6
5885,LAWER,19,8.5
5886,LAWIN,1,10.0
5889,LAWNY,3,9.6
5890,LAXER,2,9.7
5891,LAXES,0,10.0
5892,LAXLY,2,9.7
5898,LAZED,7,9.1
5899,LAZES,5,9.3
5900,LAZOS,0,10.0
5901,LAZZI,1,10.0
5902,LAZZO,6,9.2
5905,LEADY,2,9.7
5910,LEAMS,4,9.4
5913,LEANY,2,9.7
5916,LEARE,0,10.0
5918,LEARS,19,8.5
5923,LEATS,1,10.0
5925,LEAVY,9,9.0
5926,LEAZE,2,9.7
5930,LEDGY,1,10.0
5931,LEDUM,0,10.0
5932,LEEAR,0,10.0
5935,LEEPS,3,9.6
5939,LEETS,3,9.6
5940,LEFTE,1,10.0
5945,LEGES,7,9.1
5949,LEHRS,0,10.0
5950,LEHUA,19,8.5
5951,LEIRS,0,10.0
5952,LEISH,11,8.9
5954,LEMED,0,10.0
5956,LEMES,0,10.0
